Label,cleaned_review_text,count_positive_words,count_negative_words,contain_no,contain_not,contain_exclamation,log_review_length,emotion_label,sentiment_score
0,no mp player no wifi no expandable memory camera choppy mpeg video mediocre talk time,0,2,1,0,0,4.442651256490317,2,-0.35
0,hard to see subject in viewfinder at low light with fl,0,1,0,0,0,3.9889840465642745,0,-0.014583333333333337
0,confound phone book frequently do not connect call poor quality faceplate,0,2,0,1,0,4.290459441148391,0,-0.225
1,great size speakerphone silver look color screen,1,0,0,0,0,3.871201010907891,2,0.8
0,the viewfinder take getting use to do not feel or appear truely ttl,0,0,0,1,0,4.204692619390966,2,0.35
1,light sleek value for money,1,0,0,0,0,3.295836866004329,1,0.4
1,none,0,0,0,0,0,1.3862943611198906,2,0.0
1,sleek solid build beaucoup functionality,2,0,0,0,0,3.6888794541139363,1,0.0
0,black ink smear sometimes in mine,0,1,0,0,0,3.4965075614664802,0,-0.16666666666666666
1,fast crisp printing,2,0,0,0,0,2.9444389791664403,2,0.225
1,price,0,0,0,0,0,1.6094379124341003,2,0.0
1,price toner,0,0,0,0,0,2.3978952727983707,2,0.0
0,battery life be a problem need extra battery pack,0,1,0,0,0,3.8918202981106265,0,0.0
1,feature isp access all in one convenience,1,0,0,0,0,3.713572066704308,1,0.0
0,none that I have notice,0,0,0,0,0,3.1354942159291497,2,0.0
1,speed print quality easy installment,1,0,0,0,0,3.58351893845611,2,0.43333333333333335
1,highly versatile and powerful,2,0,0,0,0,3.367295829986474,1,0.22999999999999998
0,battery exhuaste easy when download some outdoor picture take not great,2,0,0,1,0,4.2626798770413155,0,0.016666666666666663
0,no color,0,0,1,0,0,2.0794415416798357,2,0.0
0,heavy confusing set up,0,1,0,0,0,3.091042453358316,2,-0.25
1,  easy menu,1,0,0,0,0,2.3978952727983707,2,0.43333333333333335
0,software problem many phone become unusable freeze shut down screen very bad,0,4,0,0,0,4.330733340286331,0,-0.18851851851851845
0,it be not the good looking camera and its kind of flimsy,1,1,0,1,0,4.02535169073515,1,0.6499999999999999
1,durable small clarity,2,0,0,0,0,3.044522437723423,1,-0.25
1,great quality,1,0,0,0,0,2.5649493574615367,2,0.8
1,  megapixel resolution excellent image quality accurate auto light adjustment,2,0,0,0,0,4.343805421853684,1,0.6000000000000001
1,soild engineering try and true phone,0,0,0,0,0,3.58351893845611,1,0.35
1,please give comment,0,0,0,0,0,2.9444389791664403,2,0.0
0,placement of outside button charge platform be awkward,0,1,0,0,0,3.9889840465642745,2,-0.3
0, ,0,0,0,0,0,0.0,2,0.0
0,everything !,0,0,0,0,1,2.4849066497880004,2,0.0
0,zoom feature blurs photo too easily battery drainer flimsy strap lead fuzzy hard to view,1,4,0,0,0,4.477336814478207,2,0.07083333333333333
0,get scratch very easily,0,1,0,0,0,3.1354942159291497,2,0.5633333333333334
0,voice dialing speakerphone color choice size wireless web,0,0,0,0,0,4.04305126783455,1,0.0
0,  ink cartridge but be not they all these day,0,0,0,1,0,3.8066624897703196,0,0.0
1,thin sturdy hold lot of number long battery,1,0,0,0,0,3.7612001156935624,2,-0.225
0,a little heavy to clip on that hot little friday night outfit !,1,0,0,0,1,4.143134726391533,0,-0.09296875
0,leather case design and poor of hand free ear attachment,1,1,0,0,0,4.02535169073515,0,0.0
0,atrocious annoying frustratingly complex and inefficient user interface hand free headset break frequently,1,5,0,0,0,4.663439094112067,0,-0.25999999999999995
0,quite a few,0,0,0,0,0,2.3978952727983707,2,-0.2
1,as see on nbc s las vegas and law order,0,0,0,0,0,3.6635616461296463,1,0.0
1,very inexpensive meet my need,1,0,0,0,0,3.367295829986474,1,0.2
1,amazingly sharp outdoor picture great close up and zoom good ergonomic,4,0,0,0,0,4.248495242049359,1,0.4583333333333333
1,small size good look voice dial good clarity and volume decent battery life,4,0,0,0,0,4.31748811353631,1,0.32916666666666666
0,no color screen,0,0,1,0,0,2.70805020110221,2,0.0
0,need to study the protocol carefully need accessory need optical zoom,0,0,0,0,0,4.23410650459726,1,-0.1
0,need a fair bit of light no flash manual focus,1,0,1,0,0,3.828641396489095,1,0.55
0,cartridge,0,0,0,0,0,2.1972245773362196,0,0.0
0,relativly small lcd,0,0,0,0,0,2.9444389791664403,0,-0.25
1,small size digital and analog capable,1,0,0,0,0,3.6109179126442243,0,-0.016666666666666663
1,many pro,0,0,0,0,0,2.0794415416798357,2,0.5
0,no vibrate battery no nokia faceplate available,1,1,1,0,0,3.8501476017100584,0,0.4
1,sleek shape light easy to change color web capable clear,4,0,0,0,0,4.02535169073515,1,0.2833333333333334
0,only certain camera work with infra red device,1,0,0,0,0,3.828641396489095,2,0.07142857142857142
0,well printer for just a little more,1,0,0,0,0,3.5553480614894135,2,0.15625
0,do not come with camera case only x zoom,0,0,0,1,0,3.6888794541139363,0,0.0
1,rugge good display great integration of phone and palm pda,2,0,0,0,0,4.060443010546419,1,0.75
0,view finder cut off edge and that be about it !,0,0,0,0,1,3.8501476017100584,2,0.0
0,use lot of battery power a bit slow both be common to digicam,0,1,0,0,0,4.110873864173311,0,-0.30000000000000004
0,only come with mb stick which be not sufficient for some feature,1,0,0,1,0,4.1588830833596715,1,0.0
1,great print quality ease of use,2,0,0,0,0,3.4339872044851463,1,0.8
1,excellent quality photo great value accept flash card,2,0,0,0,0,3.970291913552122,1,0.9
0,wireless web have be unreliable of late,0,1,0,0,0,3.6635616461296463,2,-0.3
0,it be an offshoot of the p and p they stink,0,1,0,0,0,3.7612001156935624,0,0.0
0,very pricey short battery life,0,1,0,0,0,3.4011973816621555,0,0.1
1,excellent picture quality,1,0,0,0,0,3.2188758248682006,1,1.0
0,customer service warranty in the gray area,0,0,0,0,0,3.7376696182833684,1,0.0
1,clarity,1,0,0,0,0,1.9459101490553132,2,0.0
0,too big no alarm no game no battery life heat up slow connect to network,0,2,1,0,0,4.276666119016055,0,-0.03333333333333335
1,inexpensive adequate picture for casual use rugge relatively easy to use good manual,4,0,0,0,0,4.430816798843313,1,0.24166666666666664
0,cheap wheel they chatter when you walk fast amp very hard to close,1,3,0,0,0,4.189654742026425,0,0.07361111111111113
0,auto focus be slow very short battery life with alkaline battery flimsy construction feel plastick y,0,2,0,0,0,4.605170185988092,0,-0.15000000000000002
0,junk junk junk junk junk junk junk junk be that word,0,8,0,0,0,3.9512437185814275,0,0.0
1,easy to use take decent picture,2,0,0,0,0,3.4339872044851463,1,0.3
1,quiet reasonably fast smooth output excellent price,5,0,0,0,0,3.9318256327243257,1,0.4
0,none at all,0,0,0,0,0,2.3978952727983707,2,0.0
1,lot of feature,0,0,0,0,0,2.6390573296152584,1,0.0
1,size shape caller i d voicemail voice activate dialing sound quality,0,0,0,0,0,4.219507705176107,1,0.4
0,price a bit high but worth every penny,1,0,0,0,0,3.6375861597263857,1,0.22999999999999998
0,cost on the upper end of model,0,0,0,0,0,3.4011973816621555,1,0.0
1,good looking photo when they would print,1,0,0,0,0,3.6888794541139363,1,0.7
1,compact usb port mp ringtone full web surfing speaker phone,1,0,0,0,0,4.07753744390572,1,0.35
1,very compact many nice midi ring tone,2,0,0,0,0,3.6109179126442243,1,0.4333333333333333
1,good print work with xp,2,0,0,0,0,3.1354942159291497,1,0.7
0,pop up flash short battery life do not come with camera case,0,0,0,1,0,4.0943445622221,0,0.0
0,low light picture quality poor lens cap need a retainer or a strap,0,1,0,0,0,4.189654742026425,1,0.0
0,  mb memory stick definitely not enough,1,0,0,1,0,3.6635616461296463,2,0.0
1,blazingly fast autofocus excellent metering and a very very sharp lens,3,0,0,0,0,4.248495242049359,1,0.34583333333333327
0,lens adapter lack of case,0,1,0,0,0,3.2188758248682006,0,0.0
1,ease of use and nice feature,2,0,0,0,0,3.332204510175204,1,0.6
0,low battery life not as many feature as high end analog feel funny in hand at first,0,1,0,1,0,4.418840607796598,0,0.23200000000000004
0,extremely high radiation,0,0,0,0,0,3.1780538303479458,0,0.16
0,bluetooth can be very tempramental slow data transfer meagre build in memory,0,1,0,0,0,4.330733340286331,1,-0.05000000000000002
1,  mm thread lcd screen price quality everything !,0,0,0,0,1,3.8918202981106265,2,0.0
1,quality ease of use price software battery life,1,0,0,0,0,3.8501476017100584,0,0.0
0,color print,0,0,0,0,0,2.3978952727983707,2,0.0
1,bluetooth calendar with ir sync to outlook or other computer calendar multiple call handle,0,0,0,0,0,4.499809670330265,2,-0.0625
1,great durability,1,0,0,0,0,2.772588722239781,1,0.8
1,good performance,1,0,0,0,0,2.772588722239781,1,0.7
0,clunky navigation light on feature no internet,0,1,1,0,0,3.828641396489095,1,0.4
1,great reception,1,0,0,0,0,2.70805020110221,2,0.8
0,heavy stroller,0,0,0,0,0,2.6390573296152584,2,-0.2
1,great price wonderful picture,2,0,0,0,0,3.367295829986474,1,0.9
0,tray location default to color printing and copy,0,0,0,0,0,3.871201010907891,0,0.0
1,excellent quality user friendly compact,3,0,0,0,0,3.6635616461296463,1,0.6875
0,hard to dial,0,1,0,0,0,2.4849066497880004,2,-0.2916666666666667
1,  small,0,0,0,0,0,1.9459101490553132,0,-0.25
0,need lot of addon like battery and lense to make it great,2,0,0,0,0,4.04305126783455,0,0.8
1,great software include !,1,0,0,0,1,3.1780538303479458,1,1.0
0,ink use ink expense,0,0,0,0,0,2.9444389791664403,2,0.0
1,value style convenience,1,0,0,0,0,3.1354942159291497,1,0.0
0,no case or lens cap holder,0,0,1,0,0,3.258096538021482,0,0.0
0,scanner could only handle simple sheet printhead poor quality and terrible price,0,2,0,0,0,4.382026634673881,0,-0.35
0,technical difficulty price gsm only do not work well indoor,2,1,0,1,0,4.07753744390572,0,0.0
0,I do not like they,1,0,0,1,0,2.8903717578961645,2,0.0
0,some say cartridge price but this seem comparable to other inkjet cartridge,0,0,0,0,0,4.31748811353631,0,-0.125
0,low ringer volume occasional sluggish response,0,1,0,0,0,3.828641396489095,0,0.0
0,expensive for a megapixel camera no carrying case include small compactflash include,0,1,1,0,0,4.430816798843313,0,-0.375
1,affordable good for print text,2,0,0,0,0,3.4011973816621555,1,0.7
0,can not activate speakerphone until after call be place no bluetooth,0,0,1,1,0,4.219507705176107,2,0.0
1,easy to use software install easily customer service be excellent,2,0,0,0,0,4.174387269895637,1,0.6222222222222222
0,poor battery life a bit overpriced,0,2,0,0,0,3.5263605246161616,0,-0.4
1,quick easy to install and use,1,0,0,0,0,3.367295829986474,1,0.3833333333333333
0,poor close up without extra lens lens cap come unattached easily do not take great low light picture,1,1,0,1,0,4.605170185988092,1,0.09722222222222222
1,battery life durability good photo quality for the year it be make t text message,1,0,0,0,0,4.394449154672439,1,0.7
0,sound quality be awful,0,1,0,0,0,3.091042453358316,0,-0.3
0,nothing much,0,0,0,0,0,2.4849066497880004,2,0.2
1,function style,0,0,0,0,0,2.6390573296152584,2,0.0
1,use a computer disk instead of film,0,0,0,0,0,3.5553480614894135,2,0.0
1,extremely compact web enabled can set ring voice activate durable standard jack,2,0,0,0,0,4.3694478524670215,1,-0.0625
0,no rechargeable battery include and the mb smartmedia card be too small !,0,0,1,0,1,4.290459441148391,0,-0.3125
1,moveable rotate lcd nice look picture editing in camera price,1,0,0,0,0,4.110873864173311,2,0.6
0,no I mean it really cheap inferior camera,0,2,1,0,0,3.713572066704308,0,0.278125
0,fragile antenna,0,1,0,0,0,2.70805020110221,0,0.0
1,high quality picture easy to use software,1,0,0,0,0,3.713572066704308,2,0.2966666666666667
0,expensive although long last cartridge,0,1,0,0,0,3.6375861597263857,2,-0.18333333333333335
1,  button,0,0,0,0,0,2.0794415416798357,2,0.0
1,ride smoothly over dirt grass small rock etc,1,1,0,0,0,3.784189633918261,0,0.07500000000000001
0,short battery life,0,0,0,0,0,2.8903717578961645,0,0.0
1,rich feature easy to use,2,0,0,0,0,3.1780538303479458,1,0.4041666666666667
1,good zoom feature on the fly editing in camera polaroid print feature,1,0,0,0,0,4.23410650459726,1,0.75
0,where should I begin no flash no removable memory,0,0,1,0,0,3.8918202981106265,2,0.0
0,extremely poor quality pic,0,1,0,0,0,3.258096538021482,2,-0.4
0,nextel will nickle and dime you it be pretty large no graphical web browse,1,0,1,0,0,4.30406509320417,1,0.23214285714285715
1,everything be great,1,0,0,0,0,2.9444389791664403,2,0.8
0,bulky nice look candy bar style phone but not as cool as a flip phone,2,1,0,1,0,4.23410650459726,1,0.475
0,size be somewhat awkward,0,1,0,0,0,3.1780538303479458,2,-0.6
1,work hard and do it be job perfectly,2,1,0,0,0,3.58351893845611,1,0.35416666666666663
1,feature zoom resolution,0,0,0,0,0,3.1354942159291497,1,0.0
0,motorola v not worth the trouble !,1,1,0,1,1,3.5263605246161616,1,-0.2
0,expect to buy more compact flash storage medium card !,1,0,0,0,1,3.9889840465642745,1,0.625
1,dependable,1,0,0,0,0,2.302585092994046,2,0.0
1,clear printing about average print time,1,0,0,0,0,3.6635616461296463,1,-0.025
1,cute appearance cool ringer excellent color display external caller i d etc,3,0,0,0,0,4.31748811353631,1,0.4625
1,all in one and able to integrate phone need and palm database,0,0,0,0,0,4.110873864173311,2,0.5
0,roller may need resurfacing with rubber restorer,0,0,0,0,0,3.871201010907891,2,0.0
1,size clamshape design very small speakerphone,0,0,0,0,0,3.8066624897703196,0,-0.325
1,good reception,1,0,0,0,0,2.6390573296152584,1,0.7
1,lot of feature for a small price good size,1,0,0,0,0,3.7376696182833684,1,0.22499999999999998
0,somewhat noisy when adjust itself,0,1,0,0,0,3.4965075614664802,0,0.0
0,ring be sort of annoying signal strength be very deceive,0,2,0,0,0,4.02535169073515,0,-0.30000000000000004
0,flimsy antenna short battery life,0,1,0,0,0,3.4965075614664802,0,0.0
0,small paper tray sheet,0,0,0,0,0,3.091042453358316,0,-0.25
0,printer cable not include cheap construction of paper rest and output tray noisy,0,2,0,1,0,4.382026634673881,2,0.4
0,unable to save custom setting no on screen progress monitor weak black,1,2,1,0,0,4.248495242049359,1,-0.34722222222222227
0,slightly pricey I have find much pricy phone kind of bulky low battery life,0,2,0,0,0,4.31748811353631,1,0.15833333333333333
0,off center print on some thing,0,0,0,0,0,3.4011973816621555,1,-0.1
1,easy to use great picture good price,3,0,0,0,0,3.58351893845611,1,0.6444444444444445
0,poor sound quality cheap not all of feature,0,2,0,1,0,3.7612001156935624,2,0.13333333333333333
1,size price weight option,0,0,0,0,0,3.1780538303479458,1,0.0
1,light user friendly one key call send and disconnect,1,0,0,0,0,3.9512437185814275,1,0.25833333333333336
0,nothing at all !,0,0,0,0,1,2.772588722239781,2,0.0
0,battery go quick,0,0,0,0,0,2.772588722239781,0,0.3333333333333333
1,print direct from your digital memory card borderless printing at x snapshot size,0,0,0,0,0,4.394449154672439,2,0.05
1,everything about it,0,0,0,0,0,2.9444389791664403,2,0.0
1,user friendly,1,0,0,0,0,2.5649493574615367,1,0.375
1,fast quieter small drop size archival ink set,2,0,0,0,0,3.8066624897703196,0,-0.024999999999999994
1,great resolution cheaper ink cheap price,2,1,0,0,0,3.6888794541139363,0,0.6000000000000001
1,high quality pic lot of zoom,0,0,0,0,0,3.332204510175204,2,0.16
0,battery life slow start up red eye reduction not perfect customer service,1,1,0,1,0,4.290459441148391,1,-0.26666666666666666
0,the imaging be a shade on the light side,0,0,0,0,0,3.6888794541139363,2,0.4
0,battery killer a little bulky,0,2,0,0,0,3.367295829986474,0,-0.1875
0,case sell seprately but be still to small for the size of the camera,0,0,0,0,0,4.219507705176107,0,-0.25
0,self defeat thumb scroll power mode button kill battery regularly,1,1,0,0,0,4.174387269895637,0,0.0
0,how do the polyphonic speaker work not a very good user s manual,2,0,0,1,0,4.1588830833596715,1,-0.26923076923076916
1,price and quality,0,0,0,0,0,2.833213344056216,2,0.0
1,no contract no monthly fee rollover minute great starter deal,1,0,1,0,0,4.110873864173311,1,0.8
1,get for company,0,0,0,0,0,2.70805020110221,2,0.0
1,inexpensive small,1,0,0,0,0,2.833213344056216,2,-0.25
1,build like a tank,1,1,0,0,0,2.833213344056216,1,0.0
0,have not find a bad thing yet,0,1,0,1,0,3.367295829986474,0,-0.6999999999999998
0,none that I have see !,0,0,0,0,1,3.091042453358316,2,0.0
0,slow than average speed and the ink will cost you more than the competition,0,1,0,0,0,4.31748811353631,2,0.016666666666666646
1,cute design and good sound quality long battery life,2,0,0,0,0,3.9512437185814275,1,0.3875
0,nextel service digital only capability,1,0,0,0,0,3.6375861597263857,2,0.0
1,come with cartridge use color and black simultaneously usb port for mac and pc,0,0,0,0,0,4.356708826689592,0,-0.16666666666666666
1,  x resolution,0,0,0,0,0,2.6390573296152584,2,0.0
0,little versatility poor image quality not very durable poor support from fuji,3,2,0,1,0,4.343805421853684,1,-0.271875
